OWNER,DAY,ADDR,ADDR_DETAIL,LAT,LON,PERSONNEL,FIELD_NAME,Teaching field name,Teaching course list name,Teaching course name,Tuition
GnB혁신지앤비어학원,20160114,대구광역시 동구 이노밸리로 144,/ 5층 501호 (각산동),35.87873308,128.7129655,108,입시.검정 및 보습,보통교과,,보습,
Grape어학원,20110217,대구광역시 수성구 세진로 28,/ 1~3층 (범어동),35.86184165,128.6387258,84,종합(대),,보습/실용외국어(유아/초·중·고)/,,
GSH지니랜드영재교육학원,20131014,대구광역시 수성구 상록로 49,/  1/2층 (범어동),35.86384609,128.6237613,69,기타(대),기타(중),기타(소)/,기타(소),
G스즈키바이올린교습소,20160303,대구광역시 수성구 청호로 370,/ 108동 201호 (범어동/장원아파트상가),35.84992591,128.6394678,36,예능(대),예능(중),초급,음악,초급:139000/ 초급:147000/ 중급:154000/ 중급:163000/ 고급:189000/ 고급:200000
HM수학교습소,20160411,대구광역시 수성구 달구벌대로647길 20-1,/ 3층 일부 (신매동),35.84055701,128.7115225,18,입시.검정 및 보습,보통교과,초등,보습,초등:170000/ 중등:220000
IBTjunior영어학원,20100125,대구광역시 달성군 화원읍 비슬로 2613,/ 3층 (화원읍),35.80520535,128.5022644,40,입시.검정 및 보습,보통교과,보습/,보습,
IBT일등영수학원,20170228,대구광역시 달성군 화원읍 명곡로 14,/ 202호 (화원읍),35.79845129,128.4961194,120,입시.검정 및 보습,보통교과,보습/,보습,
IB독서&스피치학원,20200708,대구광역시 달성군 유가읍 테크노상업로 98,/ 306호(비슬타워) (유가읍),35.69323283,128.4600986,60,입시.검정 및 보습,보통교과,,보습,
into4%수학원,20120829,대구광역시 수성구 지범로 183,/ 7층일부 (지산동/시티월드),35.82155281,128.639661,180,입시.검정 및 보습,보통교과,보습/,보습,
J&J수학전문학원,20200420,대구광역시 달성군 화원읍 사문진로 417,/ 2층 (화원읍),35.80504815,128.4947054,100,입시.검정 및 보습,보통교과,보습/,보습,
JCS영어교습소,20040427,대구광역시 수성구 교학로11길 46,/ 301동 상가 112호 (만촌동/만촌우방타운),35.85012664,128.654892,9,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):240000/ 영어(중등):275000/ 영어(고등):325000
JES(제이이에스)영어교습소,20100325,대구광역시 북구 칠곡중앙대로118길 20,2층 (읍내동),35.94754034,128.5541777,24,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):150000/ 영어(중등):190000/ 영어(고등):230000
JH실용음악학원,20220421,대구광역시 달성군 현풍읍 테크노상업로 68,/ 406호 (현풍읍),35.69325872,128.4568474,20,기예(대),기예(중),,실용음악(성악),
JinaEnglish영어교습소,20130503,대구광역시 동구 신암남로 50,/ 상가동 303호 (신암동/신암건영캐스빌),35.87830047,128.6203209,18,입시.검정 및 보습,보통교과,,보습,영어(초등):130000/ 영어(중등):180000/ 영어(고):250000/ 영어(중2/3):180000
JIN진수학교습소,20131227,대구광역시 수성구 용학로 272,/ 범물콤비코아 A동 2-2호 일부 (범물동),35.81977134,128.6395636,24,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):250000/ 수학(중등):250000/ 수학(고등):300000/ 고3모의고사:350000
J-June 영어학원,20110407,대구광역시 수성구 달구벌대로 2648,  4층 (만촌동),35.85585359,128.6512031,140,입시.검정 및 보습,보통교과,,보습,
JJ영어교습소,20141006,대구광역시 수성구 청수로 213,/ 3층/304호 (황금동/ 캐슬골드파크1단지상가동),35.84100248,128.6312384,12,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):190000/ 영어(중등):190000/ 영어(고등):190000
JK(제이케이)실용음악학원,20140617,대구광역시 북구 칠곡중앙대로 483,/ 2층 (관음동),35.93887075,128.5492656,45,예능(대),예능(중),,음악,
JK수학학원,20131014,대구광역시 달성군 다사읍 대실역북로 9,/ 401호 (다사읍),35.85801141,128.4660732,30,입시.검정 및 보습,보통교과,보습/,보습,
JM러닝센터국영수학원,20170614,대구광역시 수성구 범어로20길 93,/ 2층 (범어동),35.85800974,128.6408461,30,입시.검정 및 보습,보통교과,보습/,보습,
JnB음악학원,20161027,대구광역시 수성구 달구벌대로649길 26,/ 2층 (신매동),35.84038239,128.7130135,160,예능(대),예능(중),음악/,음악,
JNJ실용음악학원,20120820,대구광역시 동구 아양로 12,/ 2층 (신암동),35.88116488,128.6155577,104,예능(대),예능(중),음악/,음악,
Joy(조이)쌤영어교습소,20150115,대구광역시 북구 동천로 67-1,/ 2층 (동천동),35.9376511,128.5596127,20,입시.검정 및 보습,보통교과,영어-초,보습,영어-초:180000/ 영어-중:230000/ 영어-고:280000/ 고등:280000
JSReaders어학원,20120523,대구광역시 수성구 지산로14길 25,/ 2/3층 (지산동),35.82718514,128.6351561,24,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
JU수학교습소,20110318,대구광역시 중구 남산로 30,/ 상가 302호 (남산동/ 극동 스타클래스 남산),35.85898806,128.5836708,27,입시.검정 및 보습,보통교과,수학(초),보습,수학(초):170000/ 수학(중):220000/ 수학(고):270000
JY뮤직아카데미학원,20091007,대구광역시 수성구 지범로23길 49,  2층 (지산동),35.82271083,128.6386658,40,예능(대),예능(중),음악/,음악,
J미술교습소,20170116,대구광역시 동구 과학로13길 4,/ 1층 103호 일부 (각산동),35.88454985,128.7181336,81,예능(대),예능(중),초,미술,
K&T영어교습소,20160215,대구광역시 동구 파계로6길 54,/ 가동 2층 201호 (지묘동),35.94190774,128.6388146,27,입시.검정 및 보습,보통교과,초등,보습,초등:150000/ 중등:200000/ 고등:250000
KBC인재경영연구소화술교습소,20140801,대구광역시 동구 안심로22길 54,/ 303호 (율하동/삼우메디빌),35.86319391,128.6975153,45,입시.검정 및 보습,보통교과,,보습,
KBS미디어텍뷰티미용학원,20160203,대구광역시 달성군 유가면 테크노상업로 100,/ 802호 일부 (유가면),35.69323499,128.4605065,170,종합(대),,이·미용/,,
KDS어학원,20120504,대구광역시 수성구 범어천로 128,/ 4층 (범어동),35.85811025,128.6227124,48,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
KD경대학원,20041012,대구광역시 동구 동호로 132,/ 303호 (신서동/ 영조아름다운나날),35.86563587,128.7306433,160,입시.검정 및 보습,보통교과,보습/,보습,
KING`SENGLISH영어교습소,20110425,대구광역시 수성구 수성로57길 34,/ 1층 일부 (수성동1가),35.85164856,128.6113889,28,입시.검정 및 보습,보통교과,초,보습,초:120000/ 초:140000/ 중:200000/ 초:65000
KJ고3영어교습소,20151007,대구광역시 수성구 지범로39길 11-6,/ 3층 (범물동),35.82080481,128.6417193,15,입시.검정 및 보습,보통교과,,보습,
KJ김재준댄스아카데미학원,20120529,대구광역시 동구 율하동로10길 23-5,/ 2층 (율하동),35.8637132,128.7020287,175,예능(대),예능(중),,무용,
KM수학교습소,20190312,대구광역시 달성군 논공읍 논공로17길 16,/ 3층 (논공읍),35.72989881,128.4427904,21,입시.검정 및 보습,보통교과,,보습,
KM수학교습소,20141110,대구광역시 수성구 동대구로8길 53,/ 1층 일부 (지산동),35.83379319,128.6268658,18,입시.검정 및 보습,보통교과,,보습,
KNU수학학원,20061227,대구광역시 북구 침산로 168,/ 405호 (침산동),35.89119214,128.5906121,36,입시.검정 및 보습,보통교과,,보습,
KS수학전문학원,20141219,대구광역시 달성군 다사읍 대실역남로 8,/ 애플타운 301호 (다사읍),35.85700084,128.4648272,200,입시.검정 및 보습,보통교과,,보습,
K사회교습소,20110311,대구광역시 수성구 동원로5길 23,/ 1층 (범어동),35.86110385,128.6385701,18,입시.검정 및 보습,보통교과,초등,보습,초등:160000/ 중등:250000/ 고등:300000
K수학교습소,20160727,대구광역시 수성구 달구벌대로641길 8,/ 상가 209동 202호 (매호동/ 매호2차동서아파트),35.84080447,128.7079875,45,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):135000/ 수학(초등):180000/ 수학(중등):180000/ 수학(중등):200000/ 수학(중등):230000/ 수학(중등):250000/ 수학(고등):250000/ 수학(고등):300000/ 수학(고등):350000
little피카소미술교습소,20100420,대구광역시 중구 달구벌대로 1975, 태왕아너스스카이아파트 상가1동 110호 (대신동),35.8650497,128.5801204,36,예능(대),예능(중),초등,음악,초등:120000/ 중등:150000/ 일반:150000/ 고급:108000
M&A수학교습소,20121116,대구광역시 수성구 수성로 112,/ 3층 (상동),35.83529893,128.611948,14,입시.검정 및 보습,보통교과,,보습,
MARU English Academy 2관 어학원,20111220,대구광역시 수성구 달구벌대로 2672,/ 3/4층 (만촌동),35.85486516,128.6536794,140,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
MATH21수학교습소,20070330,대구광역시 수성구 수성로 393, 수성하이츠상가 208호 (수성동4가),35.86052066,128.6137444,9,입시.검정 및 보습,보통교과,중등수학,보습,중등수학:200000/ 중등수학:60000/ 중등수학:250000
MIT건축인테리어학원,20111227,대구광역시 중구 동성로4길 109,(공평동),35.86958513,128.5996335,70,직업기술,산업응용기술,디자인/,디자인,
MJ실용음악학원,20171109,대구광역시 달성군 현풍면 테크노상업로 50,/ 6층(601호) (현풍면),35.692967,128.4554348,200,기예(대),기예(중),실용음악(성악)/,실용음악(성악),
MJ실용음악학원,20110919,대구광역시 중구 달구벌대로 2085,  동아쇼핑 11층 (덕산동),35.86633394,128.591842,84,예능(대),예능(중),음악/,음악,
M-math수학교습소,20100910,대구광역시 수성구 동대구로54길 5,  3층 (범어동),35.85369466,128.6274984,18,입시.검정 및 보습,보통교과,초등,보습,
MOON(문)미술학원,20150212,대구광역시 북구 학정로 7,/ 2층 (태전동),35.91374068,128.5434776,170,예능(대),예능(중),미술/,미술,
MSTOPIA입시학원,20081001,대구광역시 수성구 달구벌대로 2473,  2층 (범어동),35.85907383,128.6331996,20,입시.검정 및 보습,보통교과,보습/,보습,
MV-FGA코리아보석학원,19940205,대구광역시 중구 공평로10길 60,  외1필지 삼덕아이파크 2층 (삼덕동2가),35.86729183,128.603144,80,종합(대),,공예/디자인/,,
M수학교습소,20161111,대구광역시 동구 동호로9길 32,/ 101호 (신서동),35.86884894,128.7314395,12,입시.검정 및 보습,보통교과,,보습,
NEAT영어교습소,20120913,대구광역시 동구 안심로 354,/ 3층 (동호동),35.86737195,128.7231706,81,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):150000/ 영어(초등):190000/ 영어(초등):230000/ 영어(중등):220000/ 영어(중등):260000/ 영어(고등):260000/ 영어(고등):340000/ 영어(대학):260000/ 영어(성인):260000
Neo-Elite입시학원,20121101,대구광역시 북구 복현로 74,/ 2층 (복현동),35.89849766,128.6235462,144,입시.검정 및 보습,보통교과,보습/,보습,
NewChina중국어학원,20040823,대구광역시 중구 종로 30,/ 1/2층 (종로2가/ 바로크가구),35.86851624,128.5919838,94,국제화,외국어,,실용외국어(유아/초·중·고),
New뮤즈음악학원,20080725,대구광역시 중구 명륜로23길 71,  3층 (남산동),35.86308158,128.595058,60,예능(대),예능(중),음악/,음악,
New알토피아노교습소,20050314,대구광역시 수성구 욱수천로 7, 태왕월드하이츠아파트 상가 101호 (욱수동),35.82976223,128.7090612,12,예능(대),예능(중),초급,음악,초급:100000/ 초급:110000/ 중급:120000
NYMD뮤지컬연기학원,20160114,대구광역시 수성구 수성로 352,/ 6층 (수성동2가),35.85689863,128.6140847,42,기타(대),기타(중),,연극,
OLLO창작로봇IT영재학원,19871028,대구광역시 수성구 명덕로 455, 롯데캐슬상가 309호 310호 (수성동3가),35.85666879,128.619703,90,기타(대),기타(중),로봇/,로봇,
ONE수학교습소,20161118,대구광역시 수성구 노변공원로7길 6-10,/ 1층 전체 (노변동),35.83705704,128.6984997,20,입시.검정 및 보습,보통교과,,보습,
OverTheSky영어교습소,20100712,대구광역시 수성구 신매로 41, 동서타운상가 106/202 (신매동),35.83274024,128.7067127,12,입시.검정 및 보습,보통교과,초등,보습,
P&K독일어학원,20161221,대구광역시 중구 중앙대로 390,/ 8층 일부 (동성로3가),35.86776494,128.5938996,346,국제화,국제,,어학(성인),
P.E.S영어교습소,20140411,대구광역시 수성구 들안로32길 27,/ 1층 일부 (황금동),35.84451047,128.6183317,16,입시.검정 및 보습,보통교과,,보습,
PBI프리즌학원,20170118,대구광역시 수성구 들안로 341,/ 2층 (수성동4가),35.86066756,128.617439,80,입시.검정 및 보습,보통교과,,보습,
PDE입시학원,20080919,대구광역시 수성구 청수로 188,/ 4층 (지산동),35.83877324,128.6286159,420,입시.검정 및 보습,보통교과,보습/,보습,
PNK수학교습소,20140410,대구광역시 수성구 청호로94길 43,/ 1층 일부 (만촌동),35.85724306,128.6459981,10,입시.검정 및 보습,보통교과,수학(고등),보습,수학(고등):400000/ 수학(중등):340000
POLY어학원,20090113,대구광역시 수성구 수성로58길 55,/ 1층일부/ 2~3층 (수성동2가),35.85173672,128.6165628,72,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
PS바이올린교습소,20050330,대구광역시 수성구 동원로 100, 외 1메트로팔레스상가 521동 203호 (만촌동),35.86790536,128.6389344,12,예능(대),예능(중),,음악,바이올린(초급):170000/ 바이올린(중급):170000/ 바이올린(고급):170000/ 기초:150000/ 일반:150000/ 입시:150000
Rems영어교습소,20130705,대구광역시 수성구 청솔로 125,/ 1층 일부 (수성동3가),35.85785303,128.6211007,5,국제화,외국어,실용외국어,실용외국어(유아/초·중·고),실용외국어:300000
RY이준영어교습소,20121218,대구광역시 북구 구암로49길 19,/ 2층 (구암동),35.93315643,128.5638394,27,입시.검정 및 보습,보통교과,초-영어,보습,
SAT칸토르학원,20091104,대구광역시 수성구 달구벌대로 2522,  2층 (범어동),35.85856974,128.6386468,6,입시.검정 및 보습,보통교과,보습/,보습,
